text,label
"Hi sir, your appointment with Dr. Singh is confirmed for tomorrow at 10 AM.",safe
Your SBI account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
This is Paytm customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
"Hello, this is Officer Sharma from Cyber Crime Branch. We have intercepted a package in your name containing illegal narcotics.",digital_arrest
"Sir, we need to record your statement on video call for the the Supreme Court investigation.",fake_cbi
"Hi sir, your appointment with Dr. Singh is confirmed for tomorrow at 10 AM.",safe
Thank you for contacting support. We have initiated your refund of Rs 500.,safe
"To verify your accounts, please send 10 to our secure RBI escrow account. It will be refunded in 30 minutes.",digital_arrest
Can you pick up some groceries on your way back home?,safe
"Hello, this is Officer Sharma from the Supreme Court. We have intercepted a package in your name containing counterfeit currency.",digital_arrest
This is the CBI calling. Your name came up in a human trafficking investigation.,fake_cbi
"Hello, this is Officer Sharma from Mumbai Police. We have intercepted a package in your name containing illegal narcotics.",digital_arrest
"Sir, we need to record your statement on video call for the the Supreme Court investigation.",fake_cbi
We are calling from Customs Department headquarters. We found your mobile number linked to illegal activities.,fake_cbi
"Hello, this is Officer Sharma from Customs Department. We have intercepted a package in your name containing counterfeit currency.",digital_arrest
"Congratulations! You have won a lottery of Rs 5,00,000 lakh. Click the link to claim your prize.",phishing
"Hi sir, your appointment with Dr. Singh is confirmed for tomorrow at 10 AM.",safe
"Hey man, what time are we meeting for dinner tonight?",safe
Share your bank statement and OTP to verify you are not involved in the Enforcement Directorate money laundering case.,fake_cbi
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
Can you pick up some groceries on your way back home?,safe
"If you disconnect this Skype call, local police will arrive at your location with an arrest warrant.",digital_arrest
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
"Hello, this is PhonePe customer service. How can I help you today?",safe
"Your Aadhaar card was used to open 17 bank accounts for money laundering. You must transfer a security deposit of Rs 5,00,000 lakh.",digital_arrest
Thank you for contacting support. We have initiated your refund of Rs 500.,safe
Your PhonePe account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
"You have to pay a penalty of 98,000 rupees immediately to close the Mumbai Police case against you.",fake_cbi
Your ICICI account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
Your Aadhaar card was used to open 5 bank accounts for money laundering. You must transfer a security deposit of Rs 50 lakh.,digital_arrest
This is ICICI customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
Thank you for contacting support. We have initiated your refund of Rs 500.,safe
This is SBI customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
"Hello, this is Officer Sharma from Mumbai Police. We have intercepted a package in your name containing illegal narcotics.",digital_arrest
"Hello, this is Officer Sharma from Enforcement Directorate. We have intercepted a package in your name containing 5 passports and MDMA.",digital_arrest
Your Aadhaar card was used to open 5 bank accounts for money laundering. You must transfer a security deposit of Rs 2 lakh.,digital_arrest
Congratulations! You have won a lottery of Rs 2 lakh. Click the link to claim your prize.,phishing
"Hi sir, your appointment with Dr. Singh is confirmed for tomorrow at 10 AM.",safe
Your OTP for logging into the app is 123456. Do not share this with anyone.,safe
This is PhonePe customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
"Hello, this is Officer Sharma from Cyber Crime Branch. We have intercepted a package in your name containing smuggled gold.",digital_arrest
Your HDFC account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
Congratulations! You have won a lottery of Rs 2 lakh. Click the link to claim your prize.,phishing
We are calling from the Supreme Court headquarters. We found your mobile number linked to illegal activities.,fake_cbi
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
Your HDFC account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
Share your bank statement and OTP to verify you are not involved in the Enforcement Directorate money laundering case.,fake_cbi
"Hi, I'm calling from Amazon regarding your order. I am at the gate.",safe
We are calling from Enforcement Directorate headquarters. We found your mobile number linked to illegal activities.,fake_cbi
Thank you for contacting support. We have initiated your refund of Rs 500.,safe
"If you disconnect this Skype call, local police will arrive at your location with an arrest warrant.",digital_arrest
This is Cyber Crime Branch calling. Your name came up in a human trafficking investigation.,fake_cbi
"We noticed unusual activity on your HDFC account. To stop the transaction, please provide the 6-digit OTP.",phishing
Your OTP for logging into the app is 123456. Do not share this with anyone.,safe
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
We are calling from the CBI headquarters. We found your mobile number linked to illegal activities.,fake_cbi
Your OTP for logging into the app is 123456. Do not share this with anyone.,safe
"Your Aadhaar card was used to open 12 bank accounts for money laundering. You must transfer a security deposit of Rs 5,00,000 lakh.",digital_arrest
"Hey man, what time are we meeting for dinner tonight?",safe
This is SBI customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
"Hi sir, your appointment with Dr. Singh is confirmed for tomorrow at 10 AM.",safe
This is the Supreme Court calling. Your name came up in a human trafficking investigation.,fake_cbi
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
We are calling from Enforcement Directorate headquarters. We found your mobile number linked to illegal activities.,fake_cbi
"To verify your accounts, please send 5,00,000 to our secure RBI escrow account. It will be refunded in 30 minutes.",digital_arrest
Share your bank statement and OTP to verify you are not involved in the Mumbai Police money laundering case.,fake_cbi
This is PhonePe customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
